date,Next_Regime_0,Next_Regime_1,Next_Regime_2,Next_Regime_3,Next_Regime_4,Next_Regime_5
1978-09-01,0.215725967709441,0.1709446748917433,0.20710969817394564,0.20272254217391464,0.09818055724246344,0.1053165598084918
1978-10-01,0.20667444874999857,0.17056935532049528,0.21344480645644934,0.20749364358020472,0.098473346109083,0.10334439978376875
1978-11-01,0.2088301077581217,0.17082743086190014,0.21085706251105965,0.2080331078732472,0.0991780502432457,0.10227424075242539
1978-12-01,0.21325259704933414,0.17102068103164753,0.20787659167961747,0.2054654244083173,0.09909685355653595,0.10328785227454758
1979-01-01,0.2645490065895028,0.15957954478179373,0.18950963219478822,0.184144445968876,0.10107434677181383,0.10114302369322517
1979-02-01,0.23484500270925127,0.16541944458736138,0.20056071823264482,0.19547191837043953,0.10089673134890768,0.10280618475139504
1979-03-01,0.21503453256866056,0.16952590980509535,0.20919007070955487,0.20166401913651685,0.10035867716014424,0.10422679062002775
1979-04-01,0.3836131229406013,0.13160132129977517,0.15043153787847713,0.14039283331548996,0.10404495536795215,0.08991622919770403
1979-05-01,0.21674594087635732,0.16894689037254415,0.2087319843858013,0.19867142055038065,0.10202599941291002,0.10487776440200636
1979-06-01,0.2283788634738337,0.16843375946698436,0.200892112294488,0.20015183216518756,0.09995843147373859,0.10218500112576764
1979-07-01,0.26585670280581786,0.16085376075784352,0.18695722880442975,0.18409639599303693,0.10109071481005116,0.10114519682882074
1979-08-01,0.3362251091720985,0.14287713835013877,0.16575607621645885,0.15762896649188912,0.10326656836028969,0.09424614140912475
1979-09-01,0.2394775583918548,0.16782658702461317,0.1955087501265213,0.1902581806018265,0.1017171777820351,0.10521174607314886
1979-10-01,0.24595916137880428,0.16351233353872144,0.1956121024346118,0.19228673317569533,0.10138279466152654,0.10124687481064053
1979-11-01,0.3065953669250061,0.14929399215818703,0.17595328513968533,0.16939920350081034,0.10230517108886404,0.09645298118744694
1979-12-01,0.28386370116061177,0.15541830959153732,0.1823880713407064,0.17387366373379257,0.10372775963062855,0.10072849454272319
1980-01-01,0.25705214925308806,0.16041965400788696,0.19349252151921703,0.18479291476654258,0.10159274358839533,0.10265001686486967
1980-02-01,0.33209459128770147,0.143840124164474,0.16653557393311094,0.15529396157260392,0.10624769926888476,0.09598804977322467
1980-03-01,0.3954725843426176,0.12647220870383183,0.14860900643906666,0.13482200257281604,0.10646597342460196,0.08815822451706563
1980-04-01,0.4671190916505644,0.10944438387292402,0.12574274427139964,0.10813092629892211,0.10856904920929951,0.0809938046968901
1980-05-01,0.48080715344636615,0.10602207985914344,0.12184421864734786,0.10288477118948484,0.10822635926618548,0.08021541759147198
1980-06-01,0.43276962027156346,0.11894052255870392,0.13578153942379312,0.11923534351113979,0.10743720274387655,0.08583577149092281
